bio_reference,species,sl,COUNT,nl
TBM2019071601,8835390111,51,3,13
TBM2019071601,8835390111,52,1,13
TBM2019071601,8835390111,53,1,13
TBM2019071601,8835430201,54,1,9
TBM2019071601,8835430201,56,1,9
TBM2019071601,8835430201,58,1,9
TBM2019071601,8835430201,64,2,9
TBM2019071601,8835430201,65,3,9
TBM2019071601,8835430201,72,1,9
TBM2019071601,8835440102,33,1,2
TBM2019071601,8835440102,43,1,2
TBM2019071601,8847010600,16,1,4
TBM2019071601,8847010600,19,3,4
TBM2019071601,8847010603,21,1,9
TBM2019071601,8847010603,22,1,9
TBM2019071601,8847010603,24,1,9
TBM2019071601,8847010603,25,3,9
TBM2019071601,8847010603,26,1,9
TBM2019071601,8847010603,28,1,9
TBM2019071601,8847010603,35,1,9
TBM2019071601,8847010701,22,1,13
TBM2019071601,8847010701,29,1,13
TBM2019071601,8847010701,31,1,13
TBM2019071601,8847010701,32,2,13
TBM2019071601,8847010701,34,2,13
TBM2019071601,8847010701,35,2,13
TBM2019071601,8847010701,36,1,13
TBM2019071601,8847010701,38,1,13
TBM2019071601,8847010701,42,1,13
TBM2019071601,8847010701,45,1,13
TBM2019071603,8747010803,31,1,13
TBM2019071603,8747010803,33,1,13
TBM2019071603,8747010803,34,1,13
TBM2019071603,8747010803,35,5,13
TBM2019071603,8747010803,38,1,13
TBM2019071603,8747010803,39,1,13
TBM2019071603,8747010803,44,1,13
TBM2019071603,8747010803,47,1,13
TBM2019071603,8747010803,57,1,13
TBM2019071603,8747020202,30,1,10
TBM2019071603,8747020202,31,1,10
TBM2019071603,8747020202,32,1,10
TBM2019071603,8747020202,34,2,10
TBM2019071603,8747020202,35,2,10
TBM2019071603,8747020202,36,1,10
TBM2019071603,8747020202,38,1,10
TBM2019071603,8747020202,46,1,10
TBM2019071603,8777180202,154,1,10
TBM2019071603,8777180202,156,1,10
TBM2019071603,8777180202,166,1,10
TBM2019071603,8777180202,172,1,10
TBM2019071603,8777180202,175,1,10
TBM2019071603,8777180202,176,1,10
TBM2019071603,8777180202,183,2,10
TBM2019071603,8777180202,189,1,10
TBM2019071603,8777180202,209,1,10
TBM2019071603,8803020201,142,1,1
TBM2019071603,8803020202,124,1,1
TBM2019071603,8804040301,14,1,5
TBM2019071603,8804040301,16,1,5
TBM2019071603,8804040301,17,2,5
TBM2019071603,8804040301,19,1,5
TBM2019071603,8835280501,30,1,7
TBM2019071603,8835280501,33,1,7
TBM2019071603,8835280501,38,1,7
TBM2019071603,8835280501,41,1,7
TBM2019071603,8835280501,49,1,7
TBM2019071603,8835280501,54,1,7
TBM2019071603,8835280501,55,1,7
TBM2019071603,8835390100,24,1,10
TBM2019071603,8835390100,26,1,10
TBM2019071603,8835390100,27,1,10
TBM2019071603,8835390100,30,2,10
TBM2019071603,8835390100,34,2,10
TBM2019071603,8835390100,35,2,10
TBM2019071603,8835390100,36,1,10
TBM2019071603,8835390102,42,1,2
TBM2019071603,8835390102,49,1,2
TBM2019071603,8835390111,41,1,10
TBM2019071603,8835390111,43,2,10
TBM2019071603,8835390111,50,1,10
TBM2019071603,8835390111,52,1,10
TBM2019071603,8835390111,55,1,10
TBM2019071603,8835390111,56,1,10
TBM2019071603,8835390111,59,1,10
TBM2019071603,8835390111,60,1,10
TBM2019071603,8835390111,63,1,10
TBM2019071603,8847010600,16,1,1
TBM2019071603,8847010603,22,1,1
TBM2019071603,8847010701,20,1,10
TBM2019071603,8847010701,21,1,10
TBM2019071603,8847010701,24,2,10
TBM2019071603,8847010701,30,1,10
TBM2019071603,8847010701,31,1,10
TBM2019071603,8847010701,32,1,10
TBM2019071603,8847010701,35,1,10
TBM2019071603,8847010701,38,1,10
TBM2019071603,8847010701,47,1,10
TBM2019071702,6177010102,9,1,5
TBM2019071702,6177010102,10,2,5
TBM2019071702,6177010102,11,1,5
TBM2019071702,6177010102,12,1,5
TBM2019071702,8747010701,47,1,1
TBM2019071702,8747010803,43,1,10
TBM2019071702,8747010803,46,1,10
TBM2019071702,8747010803,47,1,10
TBM2019071702,8747010803,48,1,10
TBM2019071702,8747010803,51,2,10
TBM2019071702,8747010803,52,1,10
TBM2019071702,8747010803,53,1,10
TBM2019071702,8747010803,56,1,10
TBM2019071702,8747010803,63,1,10
TBM2019071702,8747020202,35,1,13
TBM2019071702,8747020202,36,1,13
TBM2019071702,8747020202,37,3,13
TBM2019071702,8747020202,40,3,13
TBM2019071702,8747020202,41,1,13
TBM2019071702,8747020202,42,1,13
TBM2019071702,8747020202,43,1,13
TBM2019071702,8747020202,46,1,13
TBM2019071702,8747020202,51,1,13
TBM2019071702,8762020101,106,1,1
TBM2019071702,8803020202,123,1,6
TBM2019071702,8803020202,144,1,6
TBM2019071702,8803020202,146,1,6
TBM2019071702,8803020202,158,1,6
TBM2019071702,8803020202,163,1,6
TBM2019071702,8803020202,182,1,6
TBM2019071702,8820020102,117,1,4
TBM2019071702,8820020102,126,1,4
TBM2019071702,8820020102,150,1,4
TBM2019071702,8820020102,160,1,4
TBM2019071702,8820020104,139,1,2
TBM2019071702,8820020104,166,1,2
TBM2019071702,8820020113,72,2,7
TBM2019071702,8820020113,82,2,7
TBM2019071702,8820020113,90,1,7
TBM2019071702,8820020113,92,1,7
TBM2019071702,8820020113,96,1,7
TBM2019071702,8835280501,45,1,6
TBM2019071702,8835280501,47,1,6
TBM2019071702,8835280501,48,1,6
TBM2019071702,8835280501,57,1,6
TBM2019071702,8835280501,59,1,6
TBM2019071702,8835280501,61,1,6
TBM2019071702,8835360102,133,1,1
TBM2019071702,8835390100,17,1,10
TBM2019071702,8835390100,18,1,10
TBM2019071702,8835390100,20,1,10
TBM2019071702,8835390100,22,2,10
TBM2019071702,8835390100,24,1,10
TBM2019071702,8835390100,25,1,10
TBM2019071702,8835390100,27,1,10
TBM2019071702,8835390100,30,2,10
TBM2019071702,8835390102,56,1,1
TBM2019071702,8835400201,55,1,5
TBM2019071702,8835400201,71,1,5
TBM2019071702,8835400201,72,1,5
TBM2019071702,8835400201,77,1,5
TBM2019071702,8835400201,85,1,5
TBM2019071702,8835430201,47,1,13
TBM2019071702,8835430201,51,3,13
TBM2019071702,8835430201,53,1,13
TBM2019071702,8835430201,55,2,13
TBM2019071702,8835430201,56,3,13
TBM2019071702,8835430201,65,1,13
TBM2019071702,8835430201,66,1,13
TBM2019071702,8835430201,73,1,13
TBM2019071702,8835430301,36,1,2
TBM2019071702,8835430301,86,1,2
TBM2019071702,8835440102,23,1,3
TBM2019071702,8835440102,60,1,3
TBM2019071702,8835440102,71,1,3
TBM2019071702,8835440301,50,1,13
TBM2019071702,8835440301,52,1,13
TBM2019071702,8835440301,57,1,13
TBM2019071702,8835440301,61,2,13
TBM2019071702,8835440301,62,1,13
TBM2019071702,8835440301,63,1,13
TBM2019071702,8835440301,64,1,13
TBM2019071702,8835440301,66,1,13
TBM2019071702,8835440301,77,1,13
TBM2019071702,8835440301,79,1,13
TBM2019071702,8835440301,83,1,13
TBM2019071702,8835440301,94,1,13
TBM2019080202,6177010102,5,1,2
TBM2019080202,6177010102,7,1,2
TBM2019080202,8835390102,55,1,10
TBM2019080202,8835390102,59,1,10
TBM2019080202,8835390102,62,1,10
TBM2019080202,8835390102,65,1,10
TBM2019080202,8835390102,67,3,10
TBM2019080202,8835390102,68,1,10
TBM2019080202,8835390102,70,1,10
TBM2019080202,8835390102,71,1,10
TBM2019080202,8857030302,153,1,2
TBM2019080202,8857030302,251,1,2
TBM2019080405,8803020202,56,1,4
TBM2019080405,8803020202,72,1,4
TBM2019080405,8803020202,88,1,4
TBM2019080405,8803020202,93,1,4
TBM2019080405,8805020300,53,1,2
TBM2019080405,8805020300,54,1,2
TBM2019080405,8820020113,82,1,3
TBM2019080405,8820020113,83,1,3
TBM2019080405,8820020113,90,1,3
TBM2019080405,8835390100,23,1,12
TBM2019080405,8835390100,25,1,12
TBM2019080405,8835390100,28,1,12
TBM2019080405,8835390100,31,1,12
TBM2019080405,8835390100,32,2,12
TBM2019080405,8835390100,33,1,12
TBM2019080405,8835390100,34,2,12
TBM2019080405,8835390100,36,1,12
TBM2019080405,8835390100,37,1,12
TBM2019080405,8835390100,39,1,12
TBM2019080405,8835390102,41,2,8
TBM2019080405,8835390102,44,1,8
TBM2019080405,8835390102,48,4,8
TBM2019080405,8835390102,62,1,8
TBM2019080405,8835430201,47,1,13
TBM2019080405,8835430201,48,1,13
TBM2019080405,8835430201,49,1,13
TBM2019080405,8835430201,50,1,13
TBM2019080405,8835430201,52,1,13
TBM2019080405,8835430201,53,1,13
TBM2019080405,8835430201,54,1,13
TBM2019080405,8835430201,55,1,13
TBM2019080405,8835430201,56,1,13
TBM2019080405,8835430201,58,1,13
TBM2019080405,8835430201,64,2,13
TBM2019080405,8835430201,65,1,13
TBM2019080405,8835440102,28,1,1
TBM2019080405,8835440301,16,1,11
TBM2019080405,8835440301,18,1,11
TBM2019080405,8835440301,19,1,11
TBM2019080405,8835440301,20,1,11
TBM2019080405,8835440301,21,1,11
TBM2019080405,8835440301,24,1,11
TBM2019080405,8835440301,54,1,11
TBM2019080405,8835440301,62,1,11
TBM2019080405,8835440301,63,1,11
TBM2019080405,8835440301,64,1,11
TBM2019080405,8835440301,68,1,11
TBM2019080405,8842010302,47,1,1
TBM2019080405,8861010208,142,1,1
TBM2019080405,8861030101,14,1,1
TBM2019080406,8835280501,90,1,1
TBM2019080406,8835390102,78,1,2
TBM2019080406,8835390102,81,1,2
TBM2019080406,8835390111,82,1,3
TBM2019080406,8835390111,84,1,3
TBM2019080406,8835390111,86,1,3
TBM2019080802,6177010102,9,1,2
TBM2019080802,6177010102,10,1,2
TBM2019080802,8747010803,47,1,13
TBM2019080802,8747010803,52,3,13
TBM2019080802,8747010803,53,1,13
TBM2019080802,8747010803,54,2,13
TBM2019080802,8747010803,55,1,13
TBM2019080802,8747010803,57,1,13
TBM2019080802,8747010803,58,1,13
TBM2019080802,8747010803,61,2,13
TBM2019080802,8747010803,63,1,13
TBM2019080802,8747020202,36,1,13
TBM2019080802,8747020202,38,3,13
TBM2019080802,8747020202,40,2,13
TBM2019080802,8747020202,41,1,13
TBM2019080802,8747020202,42,5,13
TBM2019080802,8747020202,43,1,13
TBM2019080802,8804040301,26,1,1
TBM2019080802,8820020113,75,1,4
TBM2019080802,8820020113,83,1,4
TBM2019080802,8820020113,85,1,4
TBM2019080802,8820020113,102,1,4
TBM2019080802,8835360102,17,1,1
TBM2019080802,8835390100,19,1,10
TBM2019080802,8835390100,21,1,10
TBM2019080802,8835390100,24,1,10
TBM2019080802,8835390100,30,1,10
TBM2019080802,8835390100,32,3,10
TBM2019080802,8835390100,33,1,10
TBM2019080802,8835390100,35,1,10
TBM2019080802,8835390100,36,1,10
TBM2019080802,8835390102,46,1,7
TBM2019080802,8835390102,47,1,7
TBM2019080802,8835390102,49,1,7
TBM2019080802,8835390102,50,1,7
TBM2019080802,8835390102,54,1,7
TBM2019080802,8835390102,56,1,7
TBM2019080802,8835390102,57,1,7
TBM2019080802,8835390111,44,1,1
TBM2019080802,8835400201,96,1,1
TBM2019080802,8835430201,71,1,1
TBM2019080802,8835440102,93,1,1
TBM2019080802,8835440301,39,1,13
TBM2019080802,8835440301,40,2,13
TBM2019080802,8835440301,42,1,13
TBM2019080802,8835440301,43,1,13
TBM2019080802,8835440301,44,1,13
TBM2019080802,8835440301,47,1,13
TBM2019080802,8835440301,48,1,13
TBM2019080802,8835440301,49,1,13
TBM2019080802,8835440301,52,1,13
TBM2019080802,8835440301,53,1,13
TBM2019080802,8835440301,56,1,13
TBM2019080802,8835440301,66,1,13
TBM2019080802,8861010208,112,1,1
TBM2019080803,8804040301,19,1,4
TBM2019080803,8804040301,20,1,4
TBM2019080803,8804040301,21,1,4
TBM2019080803,8804040301,23,1,4
TBM2019080803,8820020113,75,1,2
TBM2019080803,8820020113,80,1,2
TBM2019080803,8835390100,20,1,9
TBM2019080803,8835390100,28,3,9
TBM2019080803,8835390100,30,3,9
TBM2019080803,8835390100,31,2,9
TBM2019080803,8835390102,41,1,1
TBM2019080803,8847010701,22,1,10
TBM2019080803,8847010701,24,1,10
TBM2019080803,8847010701,25,1,10
TBM2019080803,8847010701,26,1,10
TBM2019080803,8847010701,27,1,10
TBM2019080803,8847010701,28,2,10
TBM2019080803,8847010701,33,1,10
TBM2019080803,8847010701,34,1,10
TBM2019080803,8847010701,37,1,10
TBM2019080804,8804040301,22,1,10
TBM2019080804,8804040301,23,1,10
TBM2019080804,8804040301,24,1,10
TBM2019080804,8804040301,25,3,10
TBM2019080804,8804040301,26,2,10
TBM2019080804,8804040301,27,2,10
TBM2019080804,8805020201,26,1,1
TBM2019080804,8820020104,94,1,1
TBM2019080804,8835390100,29,1,5
TBM2019080804,8835390100,32,1,5
TBM2019080804,8835390100,36,1,5
TBM2019080804,8835390100,37,1,5
TBM2019080804,8835390100,38,1,5
TBM2019080804,8835390102,42,2,2
TBM2019080804,8835390111,65,1,1
TBM2019080804,8835440102,43,1,2
TBM2019080804,8835440102,45,1,2
TBM2019080804,8835615000,16,1,13
TBM2019080804,8835615000,18,1,13
TBM2019080804,8835615000,19,1,13
TBM2019080804,8835615000,21,3,13
TBM2019080804,8835615000,22,2,13
TBM2019080804,8835615000,23,2,13
TBM2019080804,8835615000,26,2,13
TBM2019080804,8835615000,32,1,13
TBM2019080804,8847010701,22,1,10
TBM2019080804,8847010701,25,1,10
TBM2019080804,8847010701,26,1,10
TBM2019080804,8847010701,27,1,10
TBM2019080804,8847010701,28,1,10
TBM2019080804,8847010701,29,1,10
TBM2019080804,8847010701,32,1,10
TBM2019080804,8847010701,33,1,10
TBM2019080804,8847010701,34,2,10
TBM2019080805,8804040301,20,1,10
TBM2019080805,8804040301,22,1,10
TBM2019080805,8804040301,23,4,10
TBM2019080805,8804040301,24,1,10
TBM2019080805,8804040301,26,1,10
TBM2019080805,8804040301,32,2,10
TBM2019080805,8805020300,54,1,1
TBM2019080805,8835390100,28,1,10
TBM2019080805,8835390100,29,1,10
TBM2019080805,8835390100,31,2,10
TBM2019080805,8835390100,32,1,10
TBM2019080805,8835390100,33,1,10
TBM2019080805,8835390100,34,2,10
TBM2019080805,8835390100,35,1,10
TBM2019080805,8835390100,36,1,10
TBM2019080805,8835390102,43,1,10
TBM2019080805,8835390102,47,1,10
TBM2019080805,8835390102,53,1,10
TBM2019080805,8835390102,54,1,10
TBM2019080805,8835390102,55,1,10
TBM2019080805,8835390102,56,2,10
TBM2019080805,8835390102,58,1,10
TBM2019080805,8835390102,61,1,10
TBM2019080805,8835390102,63,1,10
TBM2019080805,8835390111,44,1,10
TBM2019080805,8835390111,45,1,10
TBM2019080805,8835390111,46,2,10
TBM2019080805,8835390111,48,1,10
TBM2019080805,8835390111,54,1,10
TBM2019080805,8835390111,56,2,10
TBM2019080805,8835390111,58,1,10
TBM2019080805,8835390111,61,1,10
TBM2019080805,8835440102,52,1,1
TBM2019080805,8835615000,22,2,10
TBM2019080805,8835615000,23,1,10
TBM2019080805,8835615000,25,1,10
TBM2019080805,8835615000,33,1,10
TBM2019080805,8835615000,34,2,10
TBM2019080805,8835615000,35,1,10
TBM2019080805,8835615000,40,1,10
TBM2019080805,8835615000,42,1,10
TBM2019080805,8847010603,22,1,1
TBM2019080805,8847010701,26,1,10
TBM2019080805,8847010701,27,1,10
TBM2019080805,8847010701,28,1,10
TBM2019080805,8847010701,30,1,10
TBM2019080805,8847010701,31,2,10
TBM2019080805,8847010701,33,1,10
TBM2019080805,8847010701,35,1,10
TBM2019080805,8847010701,37,2,10
TBM2019080903,8713050105,285,1,1
TBM2019080903,8777180202,231,1,1
TBM2019080903,8803020202,161,1,1
TBM2019080903,8847010701,18,1,3
TBM2019080903,8847010701,21,1,3
TBM2019080903,8847010701,27,1,3
TBM2019080903,8858020101,45,1,1
TBM2019080906,5802010101,14,1,1
TBM2019080906,8803020201,351,1,1
TBM2019080906,8835280902,92,1,1
TBM2019080906,8835390111,71,1,2
TBM2019080906,8835390111,75,1,2
TBM2019081105,8826020103,47,1,1
TBM2019081105,8835390102,55,1,5
TBM2019081105,8835390102,64,1,5
TBM2019081105,8835390102,66,1,5
TBM2019081105,8835390102,67,1,5
TBM2019081105,8835390102,73,1,5
TBM2019081105,8835390111,60,1,6
TBM2019081105,8835390111,62,1,6
TBM2019081105,8835390111,63,1,6
TBM2019081105,8835390111,75,1,6
TBM2019081105,8835390111,76,1,6
TBM2019081105,8835390111,83,1,6
TBM2019081105,8835430201,58,1,6
TBM2019081105,8835430201,64,1,6
TBM2019081105,8835430201,65,1,6
TBM2019081105,8835430201,75,2,6
TBM2019081105,8835430201,76,1,6
TBM2019081205,6177010102,5,1,5
TBM2019081205,6177010102,7,1,5
TBM2019081205,6177010102,9,1,5
TBM2019081205,6177010102,11,1,5
TBM2019081205,6177010102,16,1,5
TBM2019081205,8777180202,187,1,20
TBM2019081205,8777180202,205,1,20
TBM2019081205,8777180202,218,1,20
TBM2019081205,8777180202,228,1,20
TBM2019081205,8777180202,236,1,20
TBM2019081205,8777180202,238,1,20
TBM2019081205,8777180202,240,1,20
TBM2019081205,8777180202,245,1,20
TBM2019081205,8777180202,252,1,20
TBM2019081205,8777180202,257,1,20
TBM2019081205,8777180202,261,2,20
TBM2019081205,8777180202,271,1,20
TBM2019081205,8777180202,272,1,20
TBM2019081205,8777180202,274,1,20
TBM2019081205,8777180202,286,1,20
TBM2019081205,8777180202,287,1,20
TBM2019081205,8777180202,304,1,20
TBM2019081205,8777180202,316,1,20
TBM2019081205,8777180202,317,1,20
TBM2019081205,8803010300,84,1,2
TBM2019081205,8803010300,93,1,2
TBM2019081205,8805020300,33,1,1
TBM2019081205,8820020113,66,1,3
TBM2019081205,8820020113,67,1,3
TBM2019081205,8820020113,78,1,3
TBM2019081205,8835390100,26,1,10
TBM2019081205,8835390100,29,2,10
TBM2019081205,8835390100,33,1,10
TBM2019081205,8835390100,34,1,10
TBM2019081205,8835390100,35,1,10
TBM2019081205,8835390100,36,2,10
TBM2019081205,8835390100,38,2,10
TBM2019081205,8835390102,41,2,10
TBM2019081205,8835390102,42,1,10
TBM2019081205,8835390102,44,1,10
TBM2019081205,8835390102,46,1,10
TBM2019081205,8835390102,49,1,10
TBM2019081205,8835390102,54,1,10
TBM2019081205,8835390102,57,1,10
TBM2019081205,8835390102,59,1,10
TBM2019081205,8835390102,61,1,10
TBM2019081205,8835390111,53,1,3
TBM2019081205,8835390111,55,1,3
TBM2019081205,8835390111,64,1,3
TBM2019081205,8835440102,20,1,2
TBM2019081205,8835440102,24,1,2
TBM2019081205,8847010603,22,1,1
TBM2019081205,8847010701,16,1,10
TBM2019081205,8847010701,21,1,10
TBM2019081205,8847010701,26,2,10
TBM2019081205,8847010701,27,2,10
TBM2019081205,8847010701,29,1,10
TBM2019081205,8847010701,33,1,10
TBM2019081205,8847010701,40,1,10
TBM2019081205,8847010701,41,1,10
TBM2019081205,8858020101,54,1,1
TBM2019081205,8858030202,25,2,2
TBM2019081402,6177010102,2,4,20
TBM2019081402,6177010102,3,8,20
TBM2019081402,6177010102,4,5,20
TBM2019081402,6177010102,5,2,20
TBM2019081402,6177010102,6,1,20
TBM2019081402,6189010301,11,1,1
TBM2019081402,8762020101,33,1,2
TBM2019081402,8762020101,76,1,2
TBM2019081402,8820020113,51,1,1
TBM2019081402,8826020103,52,1,1
TBM2019081402,8835390100,13,1,10
TBM2019081402,8835390100,14,1,10
TBM2019081402,8835390100,15,5,10
TBM2019081402,8835390100,16,1,10
TBM2019081402,8835390100,17,1,10
TBM2019081402,8835390100,21,1,10
TBM2019081402,8835440102,11,1,12
TBM2019081402,8835440102,12,1,12
TBM2019081402,8835440102,14,1,12
TBM2019081402,8835440102,15,2,12
TBM2019081402,8835440102,16,3,12
TBM2019081402,8835440102,17,2,12
TBM2019081402,8835440102,21,1,12
TBM2019081402,8835440102,23,1,12
TBM2019081402,8835440301,11,1,2
TBM2019081402,8835440301,13,1,2
TBM2019081402,8847010600,14,1,4
TBM2019081402,8847010600,15,2,4
TBM2019081402,8847010600,19,1,4
TBM2019081402,8847010701,25,1,10
TBM2019081402,8847010701,26,2,10
TBM2019081402,8847010701,27,1,10
TBM2019081402,8847010701,28,2,10
TBM2019081402,8847010701,29,1,10
TBM2019081402,8847010701,30,1,10
TBM2019081402,8847010701,32,1,10
TBM2019081402,8847010701,35,1,10
TBM2019081402,8857030302,200,1,1
TBM2019081402,8858030202,7,1,3
TBM2019081402,8858030202,12,1,3
TBM2019081402,8858030202,15,1,3
TBM2019081404,6177010102,4,5,10
TBM2019081404,6177010102,5,2,10
TBM2019081404,6177010102,6,3,10
TBM2019081404,8804040501,11,1,2
TBM2019081404,8804040501,13,1,2
TBM2019081404,8820020113,64,1,1
TBM2019081404,8835440301,9,1,1
TBM2019081404,8847010600,8,1,9
TBM2019081404,8847010600,10,1,9
TBM2019081404,8847010600,11,1,9
TBM2019081404,8847010600,13,1,9
TBM2019081404,8847010600,14,1,9
TBM2019081404,8847010600,16,4,9
TBM2019081404,8847010701,17,1,10
TBM2019081404,8847010701,20,1,10
TBM2019081404,8847010701,21,2,10
TBM2019081404,8847010701,23,1,10
TBM2019081404,8847010701,24,1,10
TBM2019081404,8847010701,25,1,10
TBM2019081404,8847010701,28,1,10
TBM2019081404,8847010701,31,1,10
TBM2019081404,8847010701,34,1,10
TBM2019081404,8858030202,7,1,1
TBM2019081502,6177010102,4,1,1
TBM2019081502,8747020202,22,2,11
TBM2019081502,8747020202,23,3,11
TBM2019081502,8747020202,24,1,11
TBM2019081502,8747020202,25,5,11
TBM2019081502,8804040301,12,1,5
TBM2019081502,8804040301,17,1,5
TBM2019081502,8804040301,18,2,5
TBM2019081502,8804040301,20,1,5
TBM2019081502,8847010601,20,2,3
TBM2019081502,8847010601,41,1,3
TBM2019081502,8847010701,20,1,10
TBM2019081502,8847010701,24,2,10
TBM2019081502,8847010701,25,1,10
TBM2019081502,8847010701,26,2,10
TBM2019081502,8847010701,27,2,10
TBM2019081502,8847010701,28,1,10
TBM2019081502,8847010701,30,1,10
TBM2019081503,8747010502,54,1,8
TBM2019081503,8747010502,55,2,8
TBM2019081503,8747010502,57,1,8
TBM2019081503,8747010502,58,1,8
TBM2019081503,8747010502,59,1,8
TBM2019081503,8747010502,60,1,8
TBM2019081503,8747010502,62,1,8
TBM2019081503,8747020202,22,1,10
TBM2019081503,8747020202,23,4,10
TBM2019081503,8747020202,24,2,10
TBM2019081503,8747020202,25,3,10
TBM2019081503,8804040301,13,1,3
TBM2019081503,8804040301,15,1,3
TBM2019081503,8804040301,16,1,3
TBM2019081503,8835390111,42,1,1
TBM2019081503,8835390203,18,1,10
TBM2019081503,8835390203,22,1,10
TBM2019081503,8835390203,25,2,10
TBM2019081503,8835390203,27,1,10
TBM2019081503,8835390203,30,1,10
TBM2019081503,8835390203,36,1,10
TBM2019081503,8835390203,38,1,10
TBM2019081503,8835390203,43,1,10
TBM2019081503,8835390203,55,1,10
TBM2019081503,8836010101,397,1,1
TBM2019081503,8847010600,15,1,1
TBM2019081503,8847010701,18,1,10
TBM2019081503,8847010701,20,1,10
TBM2019081503,8847010701,21,1,10
TBM2019081503,8847010701,22,1,10
TBM2019081503,8847010701,23,1,10
TBM2019081503,8847010701,24,2,10
TBM2019081503,8847010701,26,1,10
TBM2019081503,8847010701,27,1,10
TBM2019081503,8847010701,40,1,10
TBM2019081503,8858030202,17,1,1
TBM2019081506,6177010102,9,1,1
TBM2019081506,8803020202,203,1,1
TBM2019081506,8805020201,57,1,18
TBM2019081506,8805020201,59,1,18
TBM2019081506,8805020201,60,4,18
TBM2019081506,8805020201,63,1,18
TBM2019081506,8805020201,64,3,18
TBM2019081506,8805020201,65,2,18
TBM2019081506,8805020201,66,1,18
TBM2019081506,8805020201,70,1,18
TBM2019081506,8805020201,72,1,18
TBM2019081506,8805020201,73,1,18
TBM2019081506,8805020201,75,1,18
TBM2019081506,8805020201,78,1,18
TBM2019081506,8847010701,15,1,3
TBM2019081506,8847010701,16,2,3
TBM2019081606,8803020202,161,1,1
TBM2019081606,8826020103,64,1,1
TBM2019081606,8835280501,96,1,1
TBM2019081606,8847010701,24,1,1
TBM2019090204,6177010102,7,1,1
